id,city,postal_code,property_type,surface_area,bedrooms,bathrooms,build_year,energy_label,epc_score,garden_area,garage,pool,sale_price,sale_date,created_at
2829,Leuven,3000,apartment,100.3,3,2,1984,B,386,0,False,False,392963,2018-12-19,2018-12-19
2830,Ghent,9000,apartment,123.6,4,3,1964,A,228,0,False,False,547238,2021-06-12,2021-06-12
2831,Leuven,3000,house,70.6,2,3,1965,B,89,245,True,False,383351,2023-09-17,2023-09-17
2832,Bruges,8000,apartment,108.0,3,2,1955,D,117,0,False,False,376098,2023-08-12,2023-08-12
2833,Ghent,9000,apartment,55.6,2,1,1967,B,447,0,False,False,189106,2019-09-03,2019-09-03
2834,Bruges,8200,apartment,112.4,3,1,1977,B,465,0,True,False,364662,2023-05-21,2023-05-21
2835,Leuven,3000,apartment,80.4,2,1,1968,B,188,0,False,False,321468,2021-02-05,2021-02-05
2836,Antwerp,2018,apartment,97.9,3,2,1956,E,352,0,False,False,304707,2018-05-22,2018-05-22
2837,Leuven,3010,apartment,103.7,3,1,1963,C,225,0,False,False,382833,2023-02-07,2023-02-07
2838,Antwerp,2000,apartment,78.4,2,1,1961,B,124,0,True,False,319401,2022-08-07,2022-08-07
2839,Ghent,9030,house,141.3,4,1,2014,A,246,120,False,False,466842,2017-03-22,2017-03-22
2840,Leuven,3010,house,67.0,2,1,1987,D,212,46,True,True,218441,2015-12-24,2015-12-24
2841,Leuven,3010,apartment,102.3,3,1,1989,B,153,0,True,False,335029,2018-05-18,2018-05-18
2842,Leuven,3000,apartment,95.7,3,1,1968,A,287,0,True,False,397773,2023-08-13,2023-08-13
2843,Ghent,9030,house,77.6,2,1,2016,B,177,101,True,False,277385,2021-09-07,2021-09-07
2844,Ghent,9030,apartment,40.0,1,1,1960,E,362,0,True,False,102472,2015-06-16,2015-06-16
2845,Antwerp,2000,apartment,134.8,4,1,1975,C,339,0,False,False,553116,2021-10-20,2021-10-20
2846,Leuven,3000,house,125.2,4,2,1985,B,387,90,False,False,593576,2018-10-15,2018-10-15
2847,Leuven,3010,apartment,111.3,3,3,1952,C,186,0,True,False,475602,2016-02-27,2016-02-27
2848,Ghent,9030,apartment,115.7,3,3,1986,E,420,0,False,False,373612,2017-08-24,2017-08-24
2849,Leuven,3000,apartment,40.0,1,2,2009,B,404,0,False,False,164287,2023-07-26,2023-07-26
2850,Leuven,3010,house,67.9,2,1,2020,C,198,154,True,False,270448,2021-08-10,2021-08-10
2851,Ghent,9030,apartment,110.1,3,3,1995,B,286,0,False,False,399587,2023-12-25,2023-12-25
2852,Leuven,3000,apartment,79.1,2,2,1981,C,155,0,True,False,330187,2022-05-28,2022-05-28
2853,Bruges,8000,house,121.9,3,1,2021,C,445,131,False,False,413246,2017-09-02,2017-09-02
2854,Bruges,8200,apartment,88.2,3,1,2018,C,243,0,False,False,221607,2015-03-10,2015-03-10
2855,Antwerp,2018,house,63.2,2,2,1989,E,455,0,True,False,223165,2024-05-27,2024-05-27
2856,Bruges,8000,apartment,95.5,3,3,1992,E,364,0,False,False,350968,2022-06-17,2022-06-17
2857,Antwerp,2060,house,88.7,3,1,1963,D,278,105,False,True,303433,2020-01-18,2020-01-18
2858,Bruges,8200,apartment,113.9,3,1,2012,B,411,0,True,False,418094,2023-10-15,2023-10-15
2859,Bruges,8000,house,80.0,2,1,2010,E,153,5,True,False,279185,2023-12-25,2023-12-25
2860,Bruges,8000,apartment,104.0,3,3,1954,C,434,0,True,False,405924,2015-09-28,2015-09-28
2861,Leuven,3000,apartment,113.0,3,3,1979,A,203,0,False,False,439432,2016-01-24,2016-01-24
2862,Antwerp,2000,apartment,58.1,2,3,1991,C,455,0,True,False,259025,2022-12-25,2022-12-25
2863,Bruges,8000,apartment,124.9,4,1,1988,B,244,0,True,False,427837,2015-01-13,2015-01-13
2864,Bruges,8000,apartment,105.2,3,1,2013,D,389,0,False,False,381421,2021-11-24,2021-11-24
2865,Leuven,3000,house,78.7,2,1,2009,A,481,167,True,True,371005,2019-02-21,2019-02-21
2866,Leuven,3010,house,105.0,3,2,1980,C,153,0,True,False,410245,2016-09-22,2016-09-22
2867,Bruges,8000,house,94.2,3,3,1969,C,484,234,False,False,372856,2019-01-31,2019-01-31
2868,Ghent,9000,apartment,143.3,4,3,2005,A,258,0,False,False,670047,2024-09-07,2024-09-07
2869,Leuven,3000,house,207.0,6,1,2000,E,94,134,True,False,952630,2023-10-06,2023-10-06
2870,Leuven,3010,apartment,93.1,3,1,1971,C,200,0,True,False,398561,2021-07-03,2021-07-03
2871,Antwerp,2060,house,106.9,3,1,2001,E,80,202,True,True,378342,2019-10-07,2019-10-07
2872,Bruges,8200,apartment,70.4,2,1,1981,C,256,0,False,False,202866,2020-02-06,2020-02-06
2873,Bruges,8200,apartment,117.0,3,1,2005,C,279,0,False,False,336113,2019-05-04,2019-05-04
2874,Antwerp,2018,apartment,68.8,2,1,1974,A,357,0,True,False,277638,2021-09-27,2021-09-27
2875,Leuven,3000,apartment,79.4,2,2,1977,E,457,0,False,False,267768,2015-05-24,2015-05-24
2876,Ghent,9030,apartment,105.9,3,1,1967,E,192,0,True,False,365904,2023-10-01,2023-10-01
2877,Leuven,3010,apartment,94.6,3,1,1979,B,278,0,False,False,321782,2019-08-23,2019-08-23
2878,Ghent,9030,apartment,79.9,2,2,1973,C,362,0,False,False,262349,2019-01-05,2019-01-05
2879,Antwerp,2018,apartment,61.3,2,2,1986,B,264,0,False,False,208533,2017-10-09,2017-10-09
2880,Leuven,3000,house,129.2,4,3,1972,A,138,42,False,True,613782,2016-12-02,2016-12-02
2881,Bruges,8200,apartment,110.7,3,2,1990,B,470,0,False,False,340253,2016-07-24,2016-07-24
2882,Ghent,9000,apartment,66.2,2,2,2011,A,303,0,True,False,264135,2018-05-05,2018-05-05
2883,Leuven,3000,apartment,129.6,4,1,1974,D,335,0,False,False,486727,2016-05-15,2016-05-15
2884,Ghent,9030,apartment,152.1,4,2,1987,A,83,0,False,False,611301,2018-07-08,2018-07-08
2885,Leuven,3010,apartment,111.6,3,1,1952,B,142,0,True,False,496663,2024-10-07,2024-10-07
2886,Leuven,3010,apartment,76.8,2,2,2022,D,497,0,True,False,231689,2016-06-17,2016-06-17
2887,Antwerp,2060,apartment,140.6,4,2,2003,B,282,0,False,False,563442,2020-04-20,2020-04-20
2888,Antwerp,2060,apartment,107.8,3,2,1965,C,387,0,True,False,405107,2019-12-29,2019-12-29
2889,Antwerp,2000,house,84.6,2,2,2017,B,480,26,False,False,360198,2024-06-05,2024-06-05
2890,Antwerp,2000,apartment,115.9,3,1,1983,B,141,0,False,False,411277,2019-11-29,2019-11-29
2891,Bruges,8200,apartment,87.4,2,2,1997,B,229,0,False,False,284778,2018-10-27,2018-10-27
2892,Ghent,9000,apartment,85.5,2,2,2022,B,465,0,False,False,298858,2018-12-23,2018-12-23
2893,Bruges,8000,house,99.4,3,2,2018,B,349,246,True,False,457919,2022-07-24,2022-07-24
2894,Antwerp,2000,apartment,100.6,3,3,1996,B,344,0,False,False,436033,2018-10-29,2018-10-29
2895,Leuven,3000,apartment,125.2,4,2,1971,E,407,0,False,False,485037,2021-05-18,2021-05-18
2896,Leuven,3000,apartment,73.7,2,1,1966,A,338,0,True,False,274825,2018-12-12,2018-12-12
2897,Ghent,9030,house,63.9,2,2,2019,D,248,170,False,False,198197,2016-12-13,2016-12-13
2898,Leuven,3010,apartment,117.8,3,1,1950,E,90,0,True,False,410904,2020-05-02,2020-05-02
2899,Ghent,9030,apartment,75.0,2,2,1977,B,387,0,True,False,260120,2019-12-08,2019-12-08
2900,Ghent,9000,house,95.3,3,2,1963,C,108,51,True,False,473075,2024-04-23,2024-04-23
2901,Leuven,3010,house,66.3,2,2,2004,E,240,54,True,True,260756,2019-03-20,2019-03-20
2902,Bruges,8200,apartment,119.9,3,1,1956,C,107,0,False,False,424774,2022-10-30,2022-10-30
2903,Ghent,9000,apartment,95.7,3,2,1980,B,151,0,True,False,447409,2024-10-13,2024-10-13
2904,Bruges,8200,apartment,131.1,4,1,1959,C,359,0,False,False,423243,2018-12-23,2018-12-23
2905,Antwerp,2018,apartment,81.4,2,2,2019,D,441,0,False,False,248260,2019-10-04,2019-10-04
2906,Antwerp,2000,house,102.5,3,2,2011,C,424,0,True,False,483160,2023-05-21,2023-05-21
2907,Antwerp,2000,apartment,72.3,2,3,1997,C,94,0,True,False,246072,2015-02-22,2015-02-22
2908,Bruges,8200,apartment,55.8,2,2,2017,E,468,0,True,False,165513,2016-12-01,2016-12-01
2909,Ghent,9030,apartment,91.5,3,1,2001,B,138,0,False,False,320874,2023-05-01,2023-05-01
2910,Bruges,8200,apartment,150.1,4,2,2007,A,181,0,False,False,476635,2019-08-17,2019-08-17
2911,Leuven,3010,apartment,91.2,3,2,1972,A,215,0,True,False,401055,2021-12-29,2021-12-29
2912,Leuven,3000,apartment,119.3,3,1,1971,A,265,0,True,False,571120,2023-12-04,2023-12-04
2913,Bruges,8000,apartment,111.7,3,3,2014,D,249,0,False,False,407550,2022-02-11,2022-02-11
2914,Antwerp,2000,apartment,112.8,3,2,2006,D,420,0,True,False,455884,2023-03-18,2023-03-18
2915,Bruges,8200,house,79.3,2,1,2004,C,219,254,True,False,264500,2024-01-19,2024-01-19
2916,Antwerp,2000,house,124.9,4,3,2012,C,456,308,True,False,593247,2019-08-09,2019-08-09
2917,Antwerp,2060,house,86.9,2,2,1998,C,432,176,False,False,294937,2017-05-10,2017-05-10
2918,Leuven,3010,apartment,133.1,4,1,1962,A,182,0,True,False,476320,2016-04-18,2016-04-18
2919,Antwerp,2060,house,40.0,1,1,1977,C,486,0,True,False,126712,2021-11-09,2021-11-09
2920,Bruges,8000,apartment,68.8,2,1,2004,C,99,0,True,False,246801,2024-12-08,2024-12-08
2921,Bruges,8000,house,115.6,3,1,1968,E,259,121,True,False,395019,2015-04-21,2015-04-21
2922,Ghent,9030,apartment,131.5,4,2,2015,B,411,0,False,False,415341,2018-03-02,2018-03-02
2923,Leuven,3010,apartment,119.8,3,2,1956,A,498,0,False,False,446253,2018-12-21,2018-12-21
2924,Antwerp,2018,house,81.5,2,3,1971,C,178,155,True,False,338110,2017-08-14,2017-08-14
2925,Ghent,9000,apartment,78.6,2,1,2015,C,160,0,True,False,278479,2016-07-18,2016-07-18
2926,Antwerp,2018,apartment,86.6,2,2,1984,D,193,0,False,False,310196,2023-07-14,2023-07-14
2927,Bruges,8200,apartment,98.8,3,1,2006,D,475,0,True,False,284017,2019-08-31,2019-08-31
2928,Antwerp,2018,house,118.1,3,2,1969,C,435,111,True,True,442311,2020-08-17,2020-08-17
2929,Ghent,9000,house,82.1,2,1,2012,C,317,92,True,False,312814,2017-04-10,2017-04-10
2930,Antwerp,2000,apartment,113.4,3,3,1971,C,445,0,True,False,468706,2019-11-21,2019-11-21
2931,Leuven,3010,house,94.9,3,2,2014,B,377,160,False,False,379108,2019-12-22,2019-12-22
2932,Antwerp,2018,house,100.3,3,1,1996,C,420,65,True,False,384595,2020-07-19,2020-07-19
2933,Leuven,3010,house,74.5,2,1,1972,D,441,0,False,False,190577,2016-09-01,2016-09-01
2934,Leuven,3010,apartment,106.9,3,1,1957,D,236,0,True,False,342768,2018-10-22,2018-10-22
2935,Bruges,8000,house,136.8,4,2,1959,C,499,232,True,False,533162,2018-01-02,2018-01-02
2936,Antwerp,2060,apartment,96.4,3,1,2009,B,300,0,False,False,309439,2019-09-16,2019-09-16
2937,Leuven,3000,apartment,112.5,3,2,1974,C,469,0,True,False,412625,2018-05-09,2018-05-09
2938,Antwerp,2000,apartment,140.8,4,2,2018,C,342,0,False,False,592754,2015-12-17,2015-12-17
2939,Bruges,8200,house,140.5,4,2,1969,A,152,118,True,False,639564,2021-10-02,2021-10-02
2940,Leuven,3000,apartment,96.8,3,1,1957,B,406,0,False,False,457124,2020-06-22,2020-06-22
2941,Ghent,9030,house,126.8,4,2,2000,B,323,108,True,False,583920,2022-11-19,2022-11-19
2942,Antwerp,2000,apartment,107.6,3,1,1978,B,336,0,False,False,400531,2019-06-11,2019-06-11
2943,Ghent,9030,house,134.1,4,2,2002,A,322,53,False,False,478928,2016-01-04,2016-01-04
2944,Leuven,3010,house,40.0,1,1,2020,E,429,169,True,False,132090,2024-08-25,2024-08-25
2945,Leuven,3010,apartment,73.2,2,1,1996,B,178,0,True,False,253303,2019-10-14,2019-10-14
2946,Bruges,8200,house,116.9,3,1,1993,D,157,157,True,False,398974,2020-04-23,2020-04-23
2947,Antwerp,2018,house,49.5,1,2,2011,B,148,83,True,False,201341,2021-02-01,2021-02-01
2948,Ghent,9030,house,90.9,3,3,2006,D,265,91,True,False,387115,2024-01-22,2024-01-22
2949,Antwerp,2000,house,111.8,3,1,1982,D,155,116,True,False,377477,2015-09-09,2015-09-09
2950,Leuven,3000,house,58.0,2,1,1974,E,252,135,False,False,253078,2022-08-30,2022-08-30
2951,Antwerp,2018,apartment,77.2,2,2,1962,D,373,0,False,False,257400,2018-07-21,2018-07-21
2952,Leuven,3010,apartment,67.7,2,1,1962,B,169,0,True,False,263672,2024-04-08,2024-04-08
2953,Bruges,8200,apartment,92.5,3,1,1959,C,263,0,False,False,270777,2018-07-01,2018-07-01
2954,Antwerp,2060,apartment,103.6,3,2,2000,B,431,0,False,False,348118,2023-05-20,2023-05-20
2955,Bruges,8000,house,108.5,3,3,2003,E,292,184,True,False,438433,2021-11-19,2021-11-19
2956,Ghent,9030,house,75.5,2,1,2001,D,307,81,True,False,257803,2022-09-12,2022-09-12
2957,Bruges,8000,house,68.0,2,1,1969,A,111,265,True,False,222247,2016-04-03,2016-04-03
2958,Leuven,3000,house,66.9,2,1,2022,C,250,31,False,False,243654,2019-01-09,2019-01-09
2959,Leuven,3000,house,119.1,3,2,1990,A,299,149,True,False,664937,2024-08-06,2024-08-06
2960,Antwerp,2018,apartment,95.2,3,2,1995,E,268,0,True,False,320620,2016-09-18,2016-09-18
2961,Antwerp,2060,house,106.1,3,1,1977,B,282,0,False,False,325590,2018-12-14,2018-12-14
2962,Ghent,9000,apartment,80.6,2,1,1983,D,362,0,True,False,278686,2017-08-14,2017-08-14
2963,Ghent,9000,apartment,97.3,3,1,1982,B,290,0,False,False,349615,2023-02-05,2023-02-05
2964,Bruges,8000,apartment,126.6,4,2,1955,C,267,0,False,False,441417,2017-09-20,2017-09-20
2965,Antwerp,2000,apartment,127.2,4,1,1956,A,204,0,True,False,577698,2024-03-02,2024-03-02
2966,Antwerp,2000,house,101.8,3,1,2009,B,279,262,False,False,390088,2017-06-20,2017-06-20
2967,Antwerp,2060,apartment,107.9,3,1,1984,D,353,0,True,False,364864,2023-11-04,2023-11-04
2968,Antwerp,2000,apartment,87.0,2,2,1973,B,361,0,True,False,347775,2018-08-24,2018-08-24
2969,Antwerp,2018,apartment,108.2,3,3,1986,E,325,0,False,False,386469,2023-06-11,2023-06-11
2970,Bruges,8200,house,109.9,3,3,1988,A,300,313,True,False,480700,2024-01-03,2024-01-03
2971,Leuven,3010,house,149.4,4,3,2003,B,106,177,False,True,686609,2019-10-04,2019-10-04
2972,Antwerp,2060,house,65.3,2,2,2003,A,247,196,False,False,213932,2017-01-18,2017-01-18
2973,Leuven,3010,house,117.7,3,2,1960,B,106,128,True,False,454182,2016-06-25,2016-06-25
2974,Leuven,3000,house,83.9,2,2,2001,D,492,190,True,True,388878,2022-02-03,2022-02-03
2975,Leuven,3000,house,112.3,3,3,1951,E,224,153,False,False,498262,2024-01-23,2024-01-23
2976,Leuven,3010,apartment,68.1,2,1,1990,B,94,0,False,False,232701,2017-07-27,2017-07-27
2977,Ghent,9030,apartment,103.8,3,1,1957,D,278,0,False,False,291962,2015-11-12,2015-11-12
2978,Bruges,8000,apartment,78.0,2,2,2004,D,500,0,False,False,272692,2022-06-26,2022-06-26
2979,Leuven,3010,house,148.2,4,2,1998,B,147,131,True,False,662602,2019-04-30,2019-04-30
2980,Antwerp,2018,apartment,104.2,3,1,1999,E,348,0,True,False,383351,2021-01-13,2021-01-13
2981,Antwerp,2000,house,58.3,2,3,2014,A,476,150,True,False,249797,2015-03-29,2015-03-29
2982,Leuven,3000,apartment,97.1,3,1,1954,B,343,0,False,False,359614,2017-06-12,2017-06-12
2983,Bruges,8200,house,98.9,3,1,1994,E,371,27,False,False,273783,2021-12-04,2021-12-04
2984,Ghent,9030,house,90.9,3,1,2006,C,325,138,True,False,373406,2022-07-08,2022-07-08
2985,Bruges,8200,house,74.0,2,3,1976,B,200,100,True,False,270800,2019-05-12,2019-05-12
2986,Antwerp,2000,apartment,118.1,3,3,1969,B,410,0,False,False,610724,2024-04-09,2024-04-09
2987,Antwerp,2000,house,123.6,4,3,1954,D,354,93,True,False,560105,2018-05-26,2018-05-26
2988,Leuven,3010,house,98.7,3,3,1999,C,177,121,False,False,420607,2023-04-13,2023-04-13
2989,Antwerp,2000,house,71.5,2,1,1956,A,438,140,True,False,282660,2017-11-16,2017-11-16
2990,Antwerp,2060,apartment,73.5,2,2,1959,A,208,0,False,False,264881,2021-04-03,2021-04-03
2991,Antwerp,2018,apartment,92.6,3,3,1956,C,213,0,False,False,359547,2018-10-29,2018-10-29
2992,Bruges,8200,house,103.8,3,3,2009,C,322,102,True,False,444535,2021-11-20,2021-11-20
2993,Antwerp,2018,apartment,108.0,3,1,1998,D,116,0,True,False,343565,2015-09-08,2015-09-08
2994,Leuven,3000,apartment,98.2,3,3,1970,D,444,0,False,False,404666,2019-08-26,2019-08-26
2995,Leuven,3000,apartment,59.6,2,3,1997,D,280,0,True,False,223065,2019-09-04,2019-09-04
2996,Ghent,9030,house,91.2,3,1,1970,C,239,91,False,False,315301,2018-08-11,2018-08-11
2997,Ghent,9030,apartment,121.4,3,2,1988,C,150,0,False,False,371296,2021-08-09,2021-08-09
2998,Antwerp,2000,house,118.1,3,3,1963,D,379,3,False,False,475476,2018-02-10,2018-02-10
2999,Leuven,3010,apartment,84.0,2,2,2000,B,200,0,False,False,281378,2018-10-07,2018-10-07
3000,Ghent,9030,apartment,79.8,2,2,2021,E,143,0,False,False,224487,2016-12-24,2016-12-24
3001,Antwerp,2060,apartment,103.1,3,1,2011,D,261,0,False,False,351593,2020-09-01,2020-09-01
3002,Leuven,3000,house,79.3,2,3,2011,A,485,236,False,False,383813,2017-08-17,2017-08-17
3003,Bruges,8000,apartment,85.8,2,2,2005,B,162,0,False,False,295280,2019-05-01,2019-05-01
3004,Leuven,3000,apartment,141.2,4,2,1963,B,298,0,False,False,687980,2022-06-02,2022-06-02
3005,Bruges,8200,apartment,105.0,3,3,1989,A,256,0,True,False,410896,2024-11-18,2024-11-18
3006,Leuven,3000,house,92.5,3,1,1951,D,165,65,False,False,389200,2021-06-25,2021-06-25
3007,Antwerp,2000,apartment,82.4,2,1,1997,D,164,0,False,False,298888,2019-02-04,2019-02-04
3008,Ghent,9000,apartment,125.0,4,2,2001,A,183,0,True,False,584895,2020-03-11,2020-03-11
3009,Ghent,9000,apartment,114.6,3,2,1974,D,147,0,False,False,393768,2015-08-15,2015-08-15
3010,Bruges,8000,apartment,95.6,3,1,1995,A,219,0,True,False,340854,2016-02-22,2016-02-22
3011,Bruges,8000,apartment,147.2,4,1,1973,D,401,0,False,False,438009,2016-02-10,2016-02-10
3012,Bruges,8200,apartment,73.9,2,3,2017,C,240,0,False,False,233666,2019-11-07,2019-11-07
3013,Antwerp,2060,house,55.3,2,1,1981,C,130,64,True,False,165065,2017-03-20,2017-03-20
3014,Bruges,8000,apartment,63.8,2,2,1983,D,189,0,False,False,190481,2019-08-13,2019-08-13
3015,Antwerp,2018,house,85.4,2,3,2000,C,245,86,True,False,401346,2024-04-20,2024-04-20
3016,Ghent,9000,house,99.9,3,2,1960,C,310,165,True,False,407215,2015-03-20,2015-03-20
3017,Antwerp,2000,apartment,140.2,4,2,1985,A,127,0,False,False,571101,2021-09-26,2021-09-26
3018,Leuven,3010,apartment,58.2,2,1,2012,D,134,0,False,False,169587,2016-04-17,2016-04-17
3019,Ghent,9030,apartment,84.4,2,2,1981,E,390,0,False,False,254220,2024-04-01,2024-04-01
3020,Bruges,8200,apartment,77.2,2,3,2013,D,338,0,False,False,262015,2020-03-09,2020-03-09
3021,Antwerp,2018,apartment,82.8,2,1,1987,C,384,0,True,False,318768,2022-08-31,2022-08-31
3022,Antwerp,2060,apartment,90.3,3,2,2012,C,261,0,False,False,283233,2015-12-23,2015-12-23
3023,Leuven,3010,house,102.0,3,2,1968,C,128,101,True,False,386464,2017-03-01,2017-03-01
3024,Leuven,3010,apartment,87.0,2,2,1990,B,297,0,True,False,389932,2024-05-28,2024-05-28
3025,Bruges,8200,apartment,119.0,3,1,1992,C,258,0,False,False,330259,2015-04-19,2015-04-19
3026,Antwerp,2018,apartment,125.5,4,1,1984,B,478,0,False,False,564735,2022-01-20,2022-01-20
3027,Antwerp,2060,apartment,59.7,2,2,1980,D,353,0,False,False,165665,2017-04-16,2017-04-16
3028,Bruges,8000,apartment,91.4,3,1,1991,B,476,0,True,False,340121,2020-11-17,2020-11-17
3029,Bruges,8200,apartment,96.9,3,2,1971,A,344,0,True,False,333476,2015-10-17,2015-10-17
3030,Ghent,9000,apartment,86.4,2,1,1987,B,397,0,False,False,297803,2019-12-21,2019-12-21
3031,Ghent,9030,apartment,83.2,2,3,1997,B,436,0,False,False,269895,2016-07-08,2016-07-08
3032,Leuven,3000,apartment,158.5,5,1,1950,B,469,0,True,False,802756,2024-07-08,2024-07-08
3033,Antwerp,2060,apartment,95.2,3,2,2013,C,500,0,False,False,299877,2016-04-17,2016-04-17
3034,Leuven,3010,apartment,151.0,4,2,2006,D,424,0,False,False,538328,2019-05-09,2019-05-09
3035,Antwerp,2018,apartment,175.4,5,3,2009,A,309,0,False,False,751179,2018-12-03,2018-12-03
3036,Bruges,8000,house,78.7,2,1,1990,B,258,65,False,False,251502,2017-06-10,2017-06-10
3037,Ghent,9000,house,107.9,3,1,1960,B,110,99,False,True,400529,2016-02-21,2016-02-21
3038,Bruges,8000,apartment,63.4,2,1,2012,B,456,0,False,False,216909,2023-07-24,2023-07-24
3039,Leuven,3000,apartment,64.8,2,1,2017,C,296,0,False,False,252723,2021-05-11,2021-05-11
3040,Ghent,9000,house,106.6,3,1,2017,B,108,129,True,False,417173,2017-07-08,2017-07-08
3041,Leuven,3000,house,130.1,4,2,1962,D,94,115,True,False,519715,2016-11-09,2016-11-09
3042,Leuven,3000,apartment,125.4,4,3,2001,E,313,0,False,False,533793,2017-12-11,2017-12-11
3043,Antwerp,2018,house,82.5,2,2,1987,E,273,193,True,False,271436,2015-09-16,2015-09-16
3044,Ghent,9030,apartment,95.3,3,1,2017,C,212,0,True,False,380293,2023-11-03,2023-11-03
3045,Bruges,8200,apartment,69.5,2,1,2012,C,141,0,False,False,173039,2015-03-23,2015-03-23
3046,Ghent,9030,apartment,119.6,3,3,1970,E,175,0,False,False,334897,2018-12-24,2018-12-24
3047,Ghent,9030,apartment,109.8,3,2,1963,D,84,0,False,False,321389,2019-11-11,2019-11-11
3048,Bruges,8000,apartment,87.7,3,1,1984,A,428,0,False,False,336373,2023-12-04,2023-12-04
3049,Ghent,9030,apartment,65.1,2,3,1955,C,271,0,True,False,224685,2023-05-25,2023-05-25
3050,Antwerp,2000,apartment,112.7,3,2,2014,A,417,0,True,False,583394,2024-12-06,2024-12-06
3051,Ghent,9000,apartment,84.5,2,1,1952,C,190,0,True,False,336738,2022-10-13,2022-10-13
3052,Antwerp,2018,house,110.7,3,3,1985,D,142,137,True,False,387286,2018-11-29,2018-11-29
3053,Ghent,9030,house,120.0,3,1,2011,A,339,50,True,True,427821,2015-03-16,2015-03-16
3054,Antwerp,2000,house,116.7,3,1,2015,C,358,123,True,False,447629,2015-01-25,2015-01-25
3055,Antwerp,2018,apartment,97.8,3,1,2013,D,124,0,False,False,305891,2015-07-11,2015-07-11
3056,Leuven,3010,apartment,88.0,3,1,1984,D,201,0,False,False,282683,2020-01-07,2020-01-07
3057,Antwerp,2000,apartment,130.6,4,1,1972,A,462,0,False,False,551536,2022-09-20,2022-09-20
3058,Ghent,9030,apartment,109.9,3,1,1963,B,488,0,True,False,419382,2024-01-02,2024-01-02
3059,Bruges,8000,house,120.0,3,1,2019,B,376,25,True,False,393034,2016-09-18,2016-09-18
3060,Antwerp,2060,apartment,92.3,3,1,1956,C,196,0,False,False,271220,2019-05-13,2019-05-13
3061,Ghent,9000,house,98.1,3,3,1999,B,463,0,False,False,369384,2015-01-21,2015-01-21
3062,Leuven,3000,house,71.7,2,1,1991,E,146,171,True,False,241778,2015-06-07,2015-06-07
3063,Antwerp,2000,apartment,102.9,3,1,2010,D,378,0,False,False,371532,2021-04-18,2021-04-18
3064,Antwerp,2018,apartment,99.8,3,2,1961,C,376,0,False,False,379086,2023-03-13,2023-03-13
3065,Bruges,8000,apartment,85.4,2,1,1995,A,295,0,False,False,246184,2016-10-19,2016-10-19
3066,Bruges,8200,house,106.0,3,1,2000,A,411,0,True,False,376297,2019-02-21,2019-02-21
3067,Antwerp,2018,apartment,122.1,3,3,1992,A,498,0,False,False,430353,2015-06-05,2015-06-05
3068,Leuven,3010,house,79.1,2,1,2019,A,479,78,False,False,353094,2024-04-25,2024-04-25
3069,Antwerp,2060,house,81.3,2,1,1979,B,440,106,True,False,262745,2016-01-10,2016-01-10
